,Text,Sentiments
283,"CENERGY &lt;CRG> REPORTS 4TH QTR NET PROFIT
  Cenergy Corp reported fourth quarter net
  income of 790,000 dlrs or seven cts per share on revenues of
  7.7 mln dlrs.
      For the year it reported a net loss of 6.5 mln dlrs or 70
  cts per share as a result of writedowns in the book value of
  its oil and gas properties in the first two quarters. Revenues
  were 37 mln dlrs.
      Following the company's fiscal year ended March 31, 1985,
  it changed to a calender year end.
      For the nine months ended Dec 31, 1985, it reported a loss
  of 63.4 mln dlrs or 6.54 dlrs per share on revenues of 47.6 mln
  dlrs, which it said was a result of noncash writedowns of oil
  and gas properties.
      For the year ended March 31, 1985, Cenergy reported net
  income of 3,705,000 dlrs or 36 cts per share on revenues of 71
  mln dlrs.
      The company said its reserves during the year fell to five
  mln barrels from 6.4 mln barrels of oil and to 60.1 bilion
  cubic feet of gas from 63.7 BCF. It said these reserves did not
  disappear but are available to produce as prices recover.
  

",0
284,"TORCHMARK &lt;TMK> AUTHORIZES STOCK REPURCHASE
  Torchmark Corp said its board
  authorized the purchase from time to time of a significant
  portion of its 7-3/4 pct convertible subordinated debentures.
  As of February 25, it said there were outstanding 150 mln dlrs
  of the principal amount of debenures.
      The company also said it plans to redeem the debentures on
  June eight.
      It also declared a regular quarterly dividend of 25 cts per
  share on its common payable May one to shareholders of record
  April 10.
  

",0
285,"TECHAMERICA GROUP INC &lt;TCH> 4TH QTR LOSS
  Shr loss six cts vs not available
      Net loss 562,231 vs profit 10,253
      Revs 8,871,874 vs 9,549,308
      Year
      Shr loss 60 cts vs loss nine cts
      Net loss 5,058,145 vs loss 766,185
      Revs 34.3 mln vs 35.5 mln
  

",0
286,"WILFRED AMERICAN EDUCATIONAL &lt;WAE> REGULAR DIV
  Qtly div three cts vs three cts prior
      Pay April three
      Record March 13
  

",0
287,"POTOMAC ELECTRIC POWER CO &lt;POM> JANUARY NET
  Oper shr 27 cts vs 29 cts
      Oper net 13.5 mln vs 14.6 mln
      Revs 104.6 mln vs 110.3 mln
      12 mths
      Oper shr 4.10 dlrs vs 3.66 dlrs
      Oper net 205 mln vs 186.8 mln
      Revs 1.4 billion vs 1.3 billion
      NOTE: 1986 12 mths oper net excludes extraordinary gain of
  21.7 mln dlrs or 46 cts per share from sale of Virginia service
  territory to Virginia Power.
  

",0
288,"SUFFIELD FINANCIAL &lt;SSBK> GETS FED APPROVAL
  Suffield Financial Corp said the
  Federal Reserve Board approved its application to acquire
  Coastal Bancorp &lt;CSBK>, Portland, Me.
      Suffield said it still needs the approval of the
  superintendent of Maine's banking department.
  

",0
289,"AFG INDUSTRIES INC &lt;AFG> QUARTERLY DIVIDEND
  Qtly div four cts vs four cts
      Pay April 3
      Record March 23
  

",0
290,"&lt;GSW INC> YEAR NET
  Oper shr 2.16 dlrs vs 2.07 dlrs
      Oper net 8,037,000 vs 7,710,000
      Revs 136.4 mln vs 133.3 mln
      Note: 1986 net excludes extraordinary gain of 13 mln dlrs
  or 3.50 dlrs shr from sale of &lt;Camco Inc> shares vs yr-ago loss
  of 4.3 mln dlrs or 1.14 dlrs shr.
  

",0
291,"SANTA ANITA REALTY &lt;SAR> QUARTERLY DIVIDEND
  Qtly div 51 cts vs 51 cts
      Pay April 9
      Record March 25
      (Santa Anita Realty Enterprises Inc)
  

",0
292,"LIQUID AIR CORP &lt;LANA> QUARTERLY DIVIDEND
  Qtly div 40 cts vs 40 cts
      Pay March 31
      Record March 16
  

",0
293,"(MARSHALL STEEL LTD) YEAR NET
  Oper shr five cts vs 36 cts
      Oper net 508,000 vs 3,450,000
      Revs 296.7 mln vs 298.0 mln
      Note: former name Marshall Drummond McCall Inc.
      Results include extraordinary gains of 952,000 dlrs or 11
  cts per share in 1986 and 2,569,000 dlrs or 29 cts in 1985 from
  income tax reduction.              
  

",0
294,"MAYFAIR INDUSTRIES INC &lt;MAYF> 4TH QTR NET
  Oper shr 21 cts vs 18 cts
      Oper net 659,000 vs 523,000
      Revs 7,866,000 vs 5,503,000
      Avg shrs 3,141,217 vs 2,925,294
      12 mths
      Oper shr 70 cts vs 46 cts
      Oper net 2,075,000 vs 1,358,000
      Revs 25.9 mln vs 19.3 mln
      Avg shrs 2,980,247 vs 2,925,294
      Note: Excludes tax gain of 295,000 dlrs for qtr and year.
  

",0
295,"LNG IMPORTS FROM ALGERIA UNLIKELY IN 1987
  Liquefied natural gas imports from
  Algeria are unlikely to happen in 1987 even though its
  economically feasible, U.S. industry analysts sources said.
      Youcef Yousfi, director-general of Sonatrach, the Algerian
  state petroleum agency, indicated in a television interview in
  Algiers that such imports would be made this year.
      ""Contract negotiations, filing with the U.S. government and
  the time required to restart mothballed terminals will delay
  the import until 1988/1989,"" Daniel Tulis, a natural gas
  analyst with Shearson Lehman Bros. said.
      Sonatrach is currently negotiating with two of its former
  customers, Panhandle Eastern &lt;PEL> and Distrigas, a subsidiary
  of Cabot Corp &lt;CBT> to resume LNG export, company officials
  told Reuters. A third, El Paso Gas, a subsidiary of Burlington
  Northern &lt;BNI>, has expressed no interest.
      Industry analysts said some imports of Algerian LNG were
  feasible. ""On a marginal cost basis, the companies that have
  made capital investment to handle LNG import can operate
  profitably even in the current price environment,""  Frank
  Spadine, an energy economist with Bankers Trust, said.
     Analysts did not forsee a major impact from Algerian imports
  on U.S. prices which are currently soft but expected to trend
  higher by the end of 1987.
      A decline in gas drilling and the time lag to bring Gulf of
  Mexico productions onstream will tighten gas supplies and firm
  prices, Shearson's Tulis said.
     In this context, Algerian LNG import would be a source of
  supplemental supply to U.S. domestic production, he added.
      Company sources currently in talks with Algeria agree,
  saying that Algerian LNG would only serve to meet peak demand.
      Company sources also said that any negotiations with
  Algeria would emphasize looser arrangements which would relate
  volumes to market requirements and prices to U.S. spot market
  values.
  

",0
296,"SWISS ECONOMY IN EXCELLENT CONDITION, OECD SAYS
  Switzerland's economy, combining low
  unemployment, financial stability and a large external payments
  surplus, is in excellent condition and faces a satisfactory
  future, the Organisation for Economic Cooperation and
  Development, OECD, said.
      This reflected the success of stable and relatively tight
  fiscal and monetary policies followed by the government, it
  said.
      The OECD, in its annual report on Switzerland, picked out
  some signs of a slowdown in activity and a slight pick-up in
  inflation this year, but said these gave no cause for concern.
      The study forecast a decline in Gross Domestic Product
  growth to 1.75 pct this year from an estimated two pct in 1986
  and a small rise in consumer price inflation to 1.25 pct after
  last year's sharp fall to 0.75 pct from 3.6 pct in 1985.
      But it said job creation should continue to absorb a modest
  increase in the workforce, leaving the unemployment rate
  unchanged at around one pct, the lowest in the 24-industrial
  nation OECD area.
      Assuming an average exchange rate of 1.71 Swiss francs to
  the dollar this year, against 1.69 in the second half of 1986,
  the report forecast a 2.75 pct rise in exports and a 3.5 pct
  rise in imports this year after rises of 3.25 pct and 6.5 pct
  respectively in 1986.
      The faster growth of imports compared with exports this
  year and last, reflecting buoyant private consumption, meant
  that the contribution of the foreign payments balance to GDP
  would shrink in both years.
      But ""given Switzerland's large external surplus, there
  should be no concern if domestic demand grows faster than
  GDP...Which, if only in a small way, would contribute to
  improving international balances,"" the OECD said.
      Real private consumption appeared to have been unusually
  buoyant last year, with a 3.25 pct growth rate, after several
  years of relative weakness, it noted.
      In 1987 private consumption was expected to slow somewhat
  to a 2.25 pct growth rate, but should still outstrip overall
  GDP, it added.
      The outlook for investment in plant and machinery remained
  bright into 1987, and with capacity use at near record levels
  last year there was scope for rationalisation and modernisation
  in both the industry and service sectors, it said.
      As a consequence, growth in machinery and equipment
  investment is likely to decelerate only slightly this year
  after vigorous growth in 1986.
      But the report raised a questionmark over the prospects for
  tourism and the banking industry, two major service sector
  earners of foreign exchange.
      The long-term appreciation of the Swiss Franc, and the
  accelerating deregulation of foreign banking markets, could
  lead to a loss of international market share for both, it said.
      Particularly for the banks, ""recent developments in
  international financial markets give rise to the question
  whether the Swiss financial system, which has shown substantial
  flexibility in the past, is adapting itself at the speed
  required ... To preserve its competitive position,"" it said.
  

",0
297,"U.S. WHEAT BONUS TO SOVIET CALLED DORMANT
  The U.S. Agriculture Department is not
  actively considering offering subsidized wheat to the Soviet
  Union under the export enhancement program (EEP), senior USDA
  officials said.
      However, grain trade analysts said the proposal has not
  been ruled out and that an offer might be made, though not in
  the very near future.
      ""The grain companies are trying to get this fired up again,""
  an aide to Agriculture Secretary Richard Lyng said. ""But there
  just isn't much talk about it, informally or formally.""
      Most analysts interviewed by Reuters were more confident
  than USDA officials that bonus wheat would be offered to the
  Soviets, even though U.S. officials did not make such an offer
  when they held grain talks with Soviet counterparts earlier
  this week.
      But administration and private sources agreed that if the
  Reagan administration did decide to offer subsidized wheat to
  Moscow, it could take several months.
      ""I just don't see any proposal like that sailing through any
  interagency process,"" the aide to Lyng said.
      ""An export enhancement offer is not consummated overnight,""
  said one former USDA official, who noted that the
  administration took three months to decide in favor of selling
  China wheat under the subsidy program.
      An official representing a large grain trade company said
  deliberations within USDA might be nudged along by members of
  Congress, a number of whom urged USDA this week to make a wheat
  subsidy offer to the Soviets.
      But Lyng's aide said that during a day-long visit to
  Capitol Hill yesterday, House members did not press the
  secretary on the subsidy question a single time.
      The administration's interagency trade policy review group,
  comprised of subcabinet-level officials, has not been asked to
  clear a request to offer Moscow wheat under the EEP, officials
  at the U.S. Trade Representative's Office said.
      In their talks this week, the two sides discussed the
  administration's previous EEP offer but did not talk about any
  new initiative. One USDA official who took part in the
  consultations this week described them as an exchange of ""calm,
  basic, factual economics.""
      Another USDA official said there was ""not even an informal
  suggestion or hint"" that the Soviets would live up to their
  pledge to buy four mln tonnes of wheat this year if they were
  granted more favorable terms.
      USDA and private sources agreed that consideration of an
  EEP initiative by interagency review groups likely would be
  delayed because of disarray within the White House stemming
  from the Iran arms affair.
  

",0
298,"ALATENN RESOURCES INC &lt;ATNG> 4TH QTR NET
  Shr 75 cts vs 52 cts
      Net 1,699,124 vs 1,177,786
      Revs 45.6 mln vs 31.6 mln
      12 mths
      Shr 2.22 dlrs vs 2.20 dlrs
      Net 5,057,292 vs 4,961,085
      Revs 130.2 mln vs 126.7 mln
  

",0
299,"VIDEOTRON BUYS INTO EXHIBIT COMPANY
  (Groupe Videotron Ltd) said it agreed to
  buy 50 pct of (Groupe Promexpo Inc), a company which
  specializes in product exhibits, for three mln dlrs.           
  

",0
