id,DataBatch,Date,TotalVolume,4046,4225,4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,region,AveragePrice
9207,16,2015-09-06,2983163.34,1809743.28,738938.41,90624.69,343856.96,312763.93,26701.71,4391.32,conventional,LosAngeles,0.92
9208,33,2016-05-08,14187.6,6946.84,3839.13,0.0,3401.63,524.29,2877.34,0.0,organic,PhoenixTucson,1.41
9209,18,2016-08-21,4345.97,50.16,65.81,0.0,4230.0,4170.0,60.0,0.0,organic,Tampa,1.36
9210,51,2017-01-08,152614.52,65552.6,10274.73,133.06,76654.13,58010.46,18595.06,48.61,conventional,StLouis,1.11
9211,20,2016-08-07,534955.59,164926.18,168655.71,17490.36,183883.34,163646.68,20236.66,0.0,conventional,SanDiego,1.14
9212,6,2016-11-13,87366.58,1891.82,56517.54,84.41,28872.81,28872.81,0.0,0.0,conventional,BuffaloRochester,1.6
9213,9,2018-01-21,105688.73,1379.6,16329.87,114.48,87864.78,71192.79,16671.99,0.0,organic,Southeast,1.48
9214,29,2017-06-11,6504.06,2177.24,3527.98,0.0,798.84,796.97,1.87,0.0,organic,Sacramento,2.5
9215,40,2017-03-26,22560.01,631.67,3717.06,0.0,18211.28,2514.95,15696.33,0.0,organic,Columbus,0.72
9216,2,2017-12-17,3751927.63,2208030.81,341376.69,15056.86,1187463.27,728007.45,442491.14,16964.68,conventional,Southeast,1.01
9217,46,2017-02-12,4584245.6,2444616.0,806769.91,5419.77,1327439.92,800309.01,522265.71,4865.2,conventional,Southeast,0.91
9218,35,2017-04-16,29765.63,2233.24,4805.48,17.29,22709.62,21441.99,1267.63,0.0,organic,WestTexNewMexico,1.23
9219,35,2017-04-30,1832450.4,576270.01,451254.61,10440.51,794485.27,164674.25,629791.58,19.44,conventional,Houston,0.72
9220,17,2017-09-03,115506.15,27598.89,37446.95,91.48,50368.83,43969.06,5061.79,1337.98,conventional,Roanoke,1.45
9221,46,2016-02-07,593759.78,307135.68,151185.73,13083.51,122354.86,61003.56,61340.53,10.77,conventional,SouthCarolina,0.69
9222,47,2016-01-31,492691.03,287032.09,79763.12,168.96,125726.86,59045.69,66681.17,0.0,conventional,MiamiFtLauderdale,1.11
9223,44,2017-02-26,553803.5,328098.98,90099.4,97.02,135508.1,76060.43,59447.67,0.0,conventional,MiamiFtLauderdale,1.26
9224,44,2016-02-21,14413.74,1308.04,4865.24,4.77,8235.69,7090.72,1144.97,0.0,organic,WestTexNewMexico,1.48
9225,11,2018-01-07,6511.97,2187.59,2577.71,0.0,1746.67,1746.67,0.0,0.0,organic,Sacramento,2.18
9226,23,2015-07-19,103081.23,33422.15,59794.77,0.0,9864.31,9864.31,0.0,0.0,organic,California,1.89
9227,1,2015-12-20,2149872.45,870581.1,396515.66,96111.9,786663.79,681332.22,94921.87,10409.7,conventional,LosAngeles,0.85
9228,22,2017-07-30,472013.29,247038.63,60149.97,87.14,164737.55,105247.83,53475.11,6014.61,conventional,Atlanta,1.34
9229,31,2016-05-22,3154318.39,658991.13,1530509.31,95835.45,868982.5,772949.59,78541.95,17490.96,conventional,Midsouth,1.08
9230,17,2016-08-28,11054.8,66.5,3677.43,0.0,7310.87,1541.06,5769.81,0.0,organic,Roanoke,1.05
9231,3,2015-12-06,4938526.47,2271088.12,1989750.87,38648.11,639039.37,496732.56,141970.0,336.81,conventional,SouthCentral,0.76
9232,16,2015-09-06,5283.38,14.28,92.4,0.0,5176.7,5176.7,0.0,0.0,organic,BuffaloRochester,1.53
9233,5,2016-11-20,827345.76,466960.66,202860.35,4070.15,153454.6,58525.46,94915.81,13.33,conventional,Houston,0.99
9234,30,2015-05-31,1262932.78,757230.93,383626.57,2927.27,119148.01,53981.67,65166.34,0.0,conventional,Houston,0.72
9235,49,2015-01-18,3066789.62,91803.09,2098784.32,7215.59,868986.62,784229.51,84757.11,0.0,conventional,Northeast,1.32
9236,7,2016-11-06,146936.93,66594.58,13756.62,126.52,66459.21,54846.72,11172.49,440.0,conventional,Nashville,1.31
9237,11,2015-10-11,69918.93,6468.53,50913.46,0.0,12536.94,5310.04,7226.9,0.0,organic,GreatLakes,1.6
9238,5,2017-11-26,3420.98,54.32,44.03,0.0,3322.63,3072.61,250.02,0.0,organic,Syracuse,1.28
9239,19,2015-08-16,47726.72,7047.78,27537.99,2.65,13138.3,0.0,13138.3,0.0,organic,Seattle,1.7
9240,30,2017-06-04,15024.27,13420.3,1057.12,45.52,501.33,460.24,41.09,0.0,organic,Denver,1.97
9241,40,2017-03-26,122951.65,3184.29,100854.22,70.17,18842.97,7252.7,11590.27,0.0,conventional,Albany,1.16
9242,38,2015-04-05,8444.82,56.28,553.8,0.0,7834.74,7834.74,0.0,0.0,organic,NorthernNewEngland,1.88
9243,1,2015-12-20,642682.4,44741.37,434590.82,19112.14,144238.07,141751.91,2486.16,0.0,conventional,BaltimoreWashington,1.11
9244,37,2016-04-10,210309.77,4234.86,125252.7,8960.13,71862.08,21423.87,49093.66,1344.55,conventional,CincinnatiDayton,0.89
9245,49,2015-01-18,1674945.55,966515.75,485150.34,14504.7,208774.76,206579.02,1074.3,1121.44,conventional,Plains,1.02
9246,5,2018-02-18,18386.3,2832.82,3012.13,0.0,12541.35,12509.06,32.29,0.0,organic,PhoenixTucson,1.51
9247,28,2017-06-18,16862.3,1067.68,8361.69,0.0,7432.93,7400.09,32.84,0.0,organic,SanDiego,1.8
9248,5,2018-02-18,155902.21,34945.28,34511.48,261.0,86184.45,58311.72,27101.62,771.11,conventional,Roanoke,1.06
9249,25,2015-07-05,3075.46,318.9,1596.46,12.91,1147.19,1147.19,0.0,0.0,organic,Philadelphia,2.03
9250,28,2016-06-12,3443333.94,593779.04,1519607.27,285261.84,1044685.79,858070.55,135926.11,50689.13,conventional,GreatLakes,1.15
9251,32,2017-05-21,92273.1,20886.24,26056.94,196.5,45133.42,44915.11,143.04,75.27,conventional,Spokane,1.14
9252,14,2017-09-24,118080.88,25124.98,39485.74,71.76,53398.4,49231.32,4111.19,55.89,conventional,Roanoke,1.51
9253,49,2017-01-22,489345.23,18201.14,287008.11,58242.14,125893.84,114958.9,9387.36,1547.58,conventional,Philadelphia,1.51
9254,31,2015-05-24,3550.25,84.97,3012.17,18.3,434.81,434.81,0.0,0.0,organic,HartfordSpringfield,2.36
9255,5,2016-11-20,99930.79,40938.28,8785.62,86.33,50120.56,35284.71,14835.85,0.0,conventional,StLouis,1.29
9256,36,2017-04-23,227634.47,134821.9,21723.74,301.14,70787.69,52284.28,8843.41,9660.0,conventional,NewOrleansMobile,1.35
9257,46,2017-02-12,3673.62,79.25,1229.41,0.0,2364.96,578.99,1785.97,0.0,organic,Spokane,1.66
9258,44,2016-02-21,32492.15,945.63,28552.71,0.0,2993.81,2993.81,0.0,0.0,organic,Chicago,1.55
9259,46,2015-02-08,3414.8,24.6,115.96,0.0,3274.24,3274.24,0.0,0.0,organic,BuffaloRochester,1.54
9260,4,2016-11-27,405085.56,159915.34,89345.14,120.29,155704.79,61614.63,93846.55,243.61,conventional,MiamiFtLauderdale,1.49
9261,31,2015-05-24,270097.92,43499.81,132429.7,777.66,93390.75,89913.88,2641.89,834.98,conventional,HarrisburgScranton,1.21
9262,50,2015-01-11,26008.88,12258.26,7094.53,490.24,6165.85,6165.85,0.0,0.0,organic,BaltimoreWashington,1.22
9263,48,2017-01-29,6449698.15,4041490.37,922431.65,173874.57,1311901.56,996674.85,306892.76,8333.95,conventional,SouthCentral,0.76
9264,30,2017-06-04,128923.07,12603.26,37820.46,0.0,78499.35,78481.95,17.4,0.0,organic,LosAngeles,1.28
9265,38,2015-04-05,44984.85,16980.32,17529.71,0.0,10474.82,10474.82,0.0,0.0,organic,LosAngeles,1.42
9266,50,2016-01-10,1708.27,0.0,138.34,0.0,1569.93,1240.35,329.58,0.0,organic,Syracuse,1.54
9267,27,2015-06-21,14656.29,11743.35,1864.94,0.0,1048.0,736.67,311.33,0.0,organic,PhoenixTucson,1.48
9268,31,2016-05-22,488201.43,156352.97,253576.99,20549.75,57721.72,55547.83,0.0,2173.89,conventional,Sacramento,1.1
9269,27,2015-06-21,201173.1,30951.17,58913.49,38260.1,73048.34,69426.0,3622.34,0.0,conventional,Charlotte,1.17
9270,12,2017-10-08,52865.97,4093.28,17191.2,71.23,31510.26,11687.9,19822.36,0.0,conventional,Louisville,1.98
9271,16,2017-09-10,110081.14,25756.54,28947.04,95.06,55282.5,48825.07,4896.36,1561.07,conventional,Roanoke,1.53
9272,52,2017-01-01,4225245.4,636277.7,2157249.6,189356.95,1242361.15,885769.21,349032.8,7559.14,conventional,GreatLakes,0.88
9273,2,2015-12-13,12224.14,6036.65,389.17,0.0,5798.32,5798.32,0.0,0.0,organic,DallasFtWorth,1.43
9274,5,2017-11-26,957800.72,77759.93,204612.15,978.29,673887.41,574547.2,99074.42,265.79,organic,TotalUS,1.72
9275,14,2017-09-24,1178504.26,77197.18,716125.04,599.08,384582.96,362090.67,22488.31,3.98,conventional,NewYork,1.65
9276,38,2016-04-03,6699.78,156.2,3417.08,317.2,2809.3,1480.5,1328.8,0.0,organic,RichmondNorfolk,1.35
9277,28,2016-06-12,3393712.37,1757284.4,592433.27,30505.16,1013489.54,641109.21,295047.83,77332.5,conventional,Southeast,1.07
9278,21,2015-07-26,7977.11,2951.21,3851.35,0.0,1174.55,960.0,214.55,0.0,organic,WestTexNewMexico,1.84
9279,18,2015-08-23,9116.19,18.81,769.98,0.0,8327.4,8327.4,0.0,0.0,organic,NorthernNewEngland,1.91
9280,9,2017-10-29,6320.26,92.65,741.78,0.0,5485.83,4392.21,1093.62,0.0,organic,Tampa,1.94
9281,25,2015-07-05,109252.12,869.45,72600.55,5883.16,29898.96,29663.19,235.77,0.0,conventional,Albany,1.35
9282,39,2016-03-27,7588.03,1210.19,6043.13,0.0,334.71,331.38,3.33,0.0,organic,Sacramento,2.07
9283,50,2015-01-11,1062071.65,463272.52,441785.8,4094.47,152918.86,126995.76,25923.1,0.0,conventional,Houston,0.78
9284,16,2017-09-10,688636.33,157322.98,434164.41,4117.75,93031.19,92218.55,190.74,621.9,conventional,SanFrancisco,1.71
9285,2,2018-03-11,629090.87,23641.04,479640.6,1840.01,123969.22,102902.94,19475.17,1591.11,conventional,Boston,1.34
9286,4,2018-02-25,289607.63,13661.98,196776.63,314.45,78854.57,68300.92,9368.09,1185.56,conventional,HartfordSpringfield,1.45
9287,38,2017-04-09,6249182.98,1926187.79,2128867.47,161909.09,2032218.63,1957058.55,13132.9,62027.18,conventional,California,1.13
9288,30,2016-05-29,82549.14,29694.73,4570.07,6.61,48277.73,47343.36,926.1,8.27,conventional,Boise,0.63
9289,30,2016-05-29,40019075.24,13682611.21,13829591.06,1583495.93,10923377.04,8085657.41,2657598.78,180120.85,conventional,TotalUS,0.94
9290,5,2017-11-26,229399.0,5695.0,153323.0,88.0,70294.0,42139.0,28155.0,0.0,conventional,HartfordSpringfield,1.38
9291,28,2015-06-14,33795.51,4749.1,20882.01,41.97,8122.43,5857.07,2265.36,0.0,organic,Plains,1.79
9292,38,2015-04-05,751812.42,38641.17,530946.92,90801.53,91422.8,87170.22,3422.83,829.75,conventional,Chicago,1.27
9293,17,2017-09-03,64354.65,30130.01,3171.02,6522.54,24531.08,18158.21,6319.14,53.73,conventional,Boise,1.68
9294,8,2017-11-05,48099.91,1006.07,13421.84,70.09,33601.91,23095.17,10506.74,0.0,organic,Plains,1.89
9295,43,2017-03-05,6643.48,817.44,29.79,0.0,5796.25,5282.48,513.77,0.0,organic,Pittsburgh,1.43
9296,6,2015-11-15,368996.48,258624.78,42921.48,21.31,67428.91,34369.92,33058.99,0.0,conventional,MiamiFtLauderdale,1.22
9297,46,2016-02-07,2202127.86,23983.2,1630429.86,2999.72,544715.08,502578.01,42137.07,0.0,conventional,NewYork,0.95
9298,28,2015-06-14,51786.11,35863.0,5766.06,0.0,10157.05,10083.7,73.35,0.0,organic,SouthCentral,1.38
9299,5,2017-11-26,47738.89,1912.15,12604.73,7.28,33214.73,21333.07,11881.66,0.0,organic,Plains,1.78
9300,35,2016-04-24,233320.58,65855.0,10636.81,10.97,156817.8,123839.46,32941.31,37.03,conventional,StLouis,0.8
9301,32,2015-05-17,2363.41,111.73,870.72,0.0,1380.96,258.1,1122.86,0.0,organic,Indianapolis,1.19
9302,49,2015-01-18,12499.87,1154.81,10830.61,0.0,514.45,514.45,0.0,0.0,organic,Chicago,1.81
9303,8,2015-11-01,4965.1,580.21,3237.25,0.0,1147.64,883.33,264.31,0.0,organic,Nashville,1.63
9304,4,2018-02-25,10168.42,194.34,2044.25,0.0,7929.83,5548.04,2381.79,0.0,organic,Roanoke,1.56
9305,32,2015-05-17,10914.03,2511.62,7398.74,0.0,1003.67,1003.67,0.0,0.0,organic,SanDiego,1.48
9306,2,2018-03-11,788107.23,159389.01,205340.23,16598.6,406779.39,156327.39,250452.0,0.0,conventional,Denver,1.16
9307,34,2016-05-01,11049.83,2003.78,4136.67,0.0,4909.38,897.94,4011.44,0.0,organic,Atlanta,1.25
9308,0,2018-03-25,8539.23,73.78,1301.09,0.0,7164.36,7162.69,1.67,0.0,organic,GrandRapids,1.34
9309,3,2017-12-10,5936122.03,2225055.28,1469462.62,76489.85,2165114.28,1183057.63,970382.43,11674.22,conventional,West,0.96
9310,43,2017-03-05,16463.74,3983.63,4431.24,0.0,8048.87,7854.53,194.34,0.0,organic,PhoenixTucson,1.42
9311,46,2015-02-08,5949846.14,2749122.29,2418817.0,76305.42,705601.43,579412.5,126120.73,68.2,conventional,West,0.89
9312,26,2016-06-26,112304.11,23280.48,34516.17,6.31,54501.15,54443.32,57.83,0.0,organic,LosAngeles,1.18
9313,17,2016-08-28,34300.17,9948.68,259.53,0.0,24091.96,23775.82,316.14,0.0,organic,DallasFtWorth,1.02
9314,28,2016-06-12,10823.6,77.0,4286.07,0.0,6460.53,1063.06,5397.47,0.0,organic,Roanoke,1.21
9315,34,2017-05-07,26262.54,5808.0,3693.92,0.0,16760.62,16631.95,128.67,0.0,organic,DallasFtWorth,1.35
9316,10,2016-10-16,673392.59,129257.01,156075.34,16490.35,371569.89,91676.55,279893.34,0.0,conventional,Denver,1.15
9317,44,2016-02-21,3521.87,315.14,1836.82,556.58,813.33,813.33,0.0,0.0,organic,Charlotte,1.81
9318,7,2015-11-08,7507.69,13.29,486.67,0.0,7007.73,6990.96,16.77,0.0,organic,Boston,1.22
9319,1,2015-12-20,22452.3,730.65,21574.99,0.0,146.66,143.33,3.33,0.0,organic,Chicago,1.58
9320,35,2016-04-24,15395.22,460.03,9677.47,0.0,5257.72,2457.02,2800.7,0.0,organic,CincinnatiDayton,1.44
9321,11,2015-10-11,5534450.99,1287965.79,2714363.53,178042.28,1354079.39,947888.97,402360.11,3830.31,conventional,West,0.91
9322,11,2017-10-15,205378.62,57304.56,33515.01,10114.48,104444.57,89625.81,13124.18,1694.58,conventional,Detroit,1.79
9323,3,2016-12-04,23759.48,7476.0,37.13,0.0,16246.35,16243.02,3.33,0.0,organic,Houston,1.0
9324,32,2017-05-21,8777.8,744.08,4624.3,193.97,3215.45,916.5,2298.95,0.0,organic,SouthCarolina,1.86
9325,43,2016-02-28,24693.33,1620.83,10119.81,0.0,12952.69,12878.1,74.59,0.0,organic,SanDiego,1.12
9326,3,2017-12-10,69862.39,15944.09,19669.57,0.0,34248.73,34216.92,31.81,0.0,organic,LosAngeles,1.78
9327,1,2016-12-18,297506.24,88443.43,49295.62,7072.79,152694.4,58263.7,94430.7,0.0,conventional,LasVegas,0.81
9328,7,2018-02-04,3316494.76,1609104.94,827998.81,9830.1,869560.91,678696.23,190573.14,291.54,conventional,Plains,0.91
9329,47,2015-02-01,1285.09,3.72,111.53,0.0,1169.84,1169.84,0.0,0.0,organic,Syracuse,1.65
9330,3,2015-12-06,239945.42,4269.91,199395.25,192.36,36087.9,35448.13,639.77,0.0,conventional,HartfordSpringfield,1.19
9331,38,2016-04-03,24055.14,1124.32,21364.15,0.0,1566.67,1566.67,0.0,0.0,organic,SanFrancisco,2.3
9332,24,2015-07-12,1267.44,124.64,166.18,6.53,970.09,970.09,0.0,0.0,organic,HarrisburgScranton,1.92
9333,5,2017-11-26,4392810.0,1734281.0,1354966.0,121946.0,1181616.0,1093008.0,27254.0,61354.0,conventional,California,1.3
9334,1,2018-03-18,777300.99,215279.75,435108.21,2698.44,124214.59,119694.95,92.29,4427.35,conventional,SanFrancisco,1.38
9335,47,2016-01-31,4289.51,392.6,2600.03,0.0,1296.88,154.14,1142.74,0.0,organic,Columbus,1.28
9336,20,2015-08-09,1563915.04,23326.28,1290583.13,976.16,249029.47,218715.85,30313.62,0.0,conventional,NewYork,1.1
9337,14,2017-09-24,2415482.04,458465.32,895147.87,165462.95,896405.9,603851.22,258959.51,33595.17,conventional,GreatLakes,1.83
9338,6,2016-11-13,11446.65,3176.7,3129.58,0.0,5140.37,4928.5,211.87,0.0,organic,PhoenixTucson,1.86
9339,52,2017-01-01,104153.91,4104.86,69800.29,0.0,30248.76,23593.03,6655.73,0.0,organic,GreatLakes,1.44
9340,37,2015-04-12,369817.99,245368.93,69484.66,4229.89,50734.51,32104.77,18629.74,0.0,conventional,LasVegas,0.76
9341,47,2016-01-31,290633.33,61313.27,145758.08,26481.58,57080.4,52157.37,4923.03,0.0,conventional,RaleighGreensboro,0.96
9342,48,2017-01-29,17708.49,7224.2,7671.88,2.86,2809.55,2809.55,0.0,0.0,organic,SanFrancisco,2.7
9343,20,2015-08-09,2290.54,400.3,1609.65,0.0,280.59,0.0,280.59,0.0,organic,Spokane,2.07
9344,7,2018-02-04,7764.86,126.5,542.34,0.0,7096.02,7081.87,14.15,0.0,organic,Orlando,1.36
9345,9,2018-01-21,38098.21,1450.87,9262.48,65.08,27319.78,27315.34,4.44,0.0,organic,BaltimoreWashington,1.66
9346,20,2015-08-09,731125.01,18237.36,526303.06,104796.41,81788.18,79510.48,1904.8,372.9,conventional,Chicago,1.25
9347,7,2015-11-08,3512.7,249.76,5.59,0.0,3257.35,3257.35,0.0,0.0,organic,NewOrleansMobile,1.52
9348,46,2017-02-12,35870.49,49.0,32792.61,0.0,3028.88,3028.88,0.0,0.0,organic,Chicago,1.53
9349,38,2017-04-09,494093.73,312737.23,74502.99,242.38,106611.13,66358.64,40164.99,87.5,conventional,MiamiFtLauderdale,1.54
9350,51,2017-01-08,351707.78,131948.41,75346.27,100.07,144313.03,80554.92,63758.11,0.0,conventional,Tampa,1.27
9351,30,2017-06-04,9543.8,761.59,4252.82,128.16,4401.23,2476.04,1925.19,0.0,organic,SouthCarolina,1.89
9352,20,2017-08-13,323793.98,100523.04,68158.2,6825.44,148287.3,42423.16,105694.14,170.0,conventional,LasVegas,1.18
9353,43,2016-02-28,102196.72,2152.34,63256.87,5795.78,30991.73,11801.35,17869.01,1321.37,conventional,Louisville,0.94
9354,33,2017-05-14,22296.61,239.72,5966.79,0.0,16090.1,802.37,15287.73,0.0,organic,CincinnatiDayton,1.41
9355,51,2016-01-03,171841.15,31369.85,51648.96,110.53,88711.81,15175.56,73536.25,0.0,organic,West,1.41
9356,10,2016-10-16,5373.88,901.06,3284.87,8.55,1179.4,1146.07,33.33,0.0,organic,WestTexNewMexico,2.93
9357,3,2017-12-10,11143.68,198.52,70.96,0.0,10874.2,3941.51,6932.69,0.0,organic,BuffaloRochester,1.14
9358,20,2017-08-13,286679.02,64304.67,33590.3,27839.54,160944.51,137133.56,10425.92,13385.03,conventional,Detroit,1.55
9359,20,2017-08-13,236698.78,130628.39,30558.86,82.91,75428.62,60970.59,10286.92,4171.11,conventional,NewOrleansMobile,1.39
9360,0,2018-03-25,7667064.46,2567279.74,1912986.38,118289.91,3068508.43,1309580.19,1745630.06,13298.18,conventional,West,0.93
9361,31,2016-05-22,14664.1,5249.23,6143.97,0.0,3270.9,304.08,2966.82,0.0,organic,PhoenixTucson,1.52
9362,17,2015-08-30,262575.33,126060.57,53665.74,149.12,82699.9,64691.49,17980.34,28.07,conventional,Tampa,1.2
9363,15,2017-09-17,274560.95,81352.87,94454.59,4978.32,93775.17,91738.58,2026.59,10.0,conventional,RaleighGreensboro,1.47
9364,17,2015-08-30,15201.2,1561.91,13617.17,0.0,22.12,22.12,0.0,0.0,organic,SanFrancisco,2.77
9365,50,2015-01-11,125742.48,64726.71,34844.49,7190.05,18981.23,16400.27,2458.67,122.29,conventional,Columbus,0.97
9366,22,2016-07-24,279159.58,52638.44,114295.77,26360.8,85864.57,77643.01,3640.73,4580.83,conventional,RaleighGreensboro,1.31
9367,0,2018-03-25,1774776.77,63905.98,908653.71,843.45,801373.63,774634.09,23833.93,2905.61,conventional,NewYork,1.34
9368,18,2015-08-23,10342.09,2493.75,3862.12,0.0,3986.22,1841.3,2144.92,0.0,organic,Atlanta,1.52
9369,21,2017-08-06,19766.0,9900.68,1086.26,46.34,8732.72,8703.01,29.71,0.0,organic,Denver,1.95
9370,44,2016-02-21,26230.35,5043.6,10101.04,1489.17,9596.54,5209.49,4387.05,0.0,organic,NewYork,1.9
9371,9,2016-10-23,56428.14,1110.87,37054.07,41.02,18222.18,18222.18,0.0,0.0,conventional,Syracuse,1.38
9372,5,2016-11-20,117299.16,50017.12,21270.55,1335.91,44675.58,43073.72,1601.86,0.0,conventional,Columbus,1.33
9373,46,2015-02-08,132760.1,1822.41,66261.92,161.96,64513.81,63918.25,595.56,0.0,conventional,BuffaloRochester,1.36
9374,17,2015-08-30,734721.29,48455.25,458207.46,42754.34,185304.24,181968.79,3158.9,176.55,conventional,BaltimoreWashington,1.24
9375,47,2017-02-05,5630.1,822.78,547.96,0.0,4259.36,890.0,3369.36,0.0,organic,StLouis,1.32
9376,31,2015-05-24,20871.17,552.15,19632.59,0.0,686.43,680.0,6.43,0.0,organic,Chicago,1.86
9377,5,2018-02-18,121002.8,32928.15,18278.91,1037.34,68758.4,40103.96,28647.77,6.67,conventional,Pittsburgh,1.21
9378,45,2016-02-14,89422.16,7138.11,29178.56,90.94,53014.55,45117.48,7897.07,0.0,organic,LosAngeles,1.09
9379,32,2017-05-21,373821.74,224341.97,46054.85,33.0,103391.92,64869.78,38515.2,6.94,conventional,Tampa,1.44
9380,46,2017-02-12,5367769.78,736158.49,3387834.41,45051.71,1198725.17,1079129.7,111229.11,8366.36,conventional,Northeast,1.19
9381,51,2016-01-03,64689.53,3536.36,30191.49,2855.33,28106.35,12080.23,16026.12,0.0,organic,Midsouth,1.54
9382,41,2015-03-15,2301.7,852.41,5.96,0.0,1443.33,1443.33,0.0,0.0,organic,Tampa,1.68
9383,38,2015-04-05,73681.06,30529.69,29902.8,3073.43,10175.14,10090.7,84.44,0.0,conventional,Spokane,1.15
9384,18,2017-08-27,11994.71,270.33,3292.5,0.0,8389.08,2503.08,5886.0,0.0,organic,CincinnatiDayton,1.95
9385,21,2017-08-06,8077.28,71.27,2677.74,0.0,5328.27,2337.43,2990.84,0.0,organic,Nashville,1.54
9386,29,2016-06-05,5639.69,840.97,200.55,6.74,4591.43,4576.45,14.98,0.0,organic,Pittsburgh,1.49
9387,25,2015-07-05,10492.77,4751.99,5225.48,0.0,515.3,235.16,280.14,0.0,organic,LasVegas,1.6
9388,27,2016-06-19,3237847.21,1322109.94,593238.74,114307.31,1208191.22,1102265.57,80776.26,25149.39,conventional,LosAngeles,0.9
9389,36,2016-04-17,28242.04,912.8,14896.94,0.0,12432.3,1533.45,10898.85,0.0,organic,Nashville,0.86
9390,43,2016-02-28,9920.46,1.26,357.43,0.0,9561.77,9558.44,3.33,0.0,organic,NorthernNewEngland,1.64
9391,4,2017-12-03,1199422.0,575766.0,258400.0,5217.0,360040.0,278475.0,81498.0,67.0,conventional,DallasFtWorth,0.85
9392,15,2015-09-13,1212585.41,564967.74,494078.53,9094.89,144444.25,119755.29,24666.41,22.55,conventional,DallasFtWorth,0.86
9393,42,2016-03-06,121329.26,10700.89,10988.09,59.64,99580.64,41656.67,57923.97,0.0,organic,Denver,0.66
9394,27,2017-06-25,6043.34,327.31,1745.64,0.0,3970.39,418.74,3551.65,0.0,organic,Columbus,1.28
9395,0,2017-12-31,221203.78,103506.03,30763.37,5224.82,81709.56,68828.14,12796.92,84.5,conventional,Columbus,0.8
9396,11,2015-10-11,7698.58,12.33,386.4,0.0,7299.85,7299.85,0.0,0.0,organic,Boston,1.26
9397,21,2015-08-02,9346.73,87.59,753.74,0.0,8505.4,8478.73,26.67,0.0,organic,NorthernNewEngland,1.96
9398,50,2016-01-10,11624.41,5332.87,389.96,0.0,5901.58,5843.94,57.64,0.0,organic,DallasFtWorth,1.34
9399,32,2016-05-15,6068872.71,2247484.21,1968268.95,353196.44,1499923.11,1325206.1,155366.22,19350.79,conventional,California,0.97
9400,13,2016-09-25,980.98,104.51,691.68,0.0,184.79,173.33,11.46,0.0,organic,GrandRapids,2.16
9401,15,2017-09-17,139471.62,22989.15,25396.53,55.47,91030.47,60324.57,30664.81,41.09,organic,West,2.4
9402,23,2017-07-23,3528.33,19.6,14.3,0.0,3494.43,3494.43,0.0,0.0,organic,Tampa,1.55
9403,11,2015-10-11,213527.77,2251.48,146962.49,13777.63,50536.17,16191.77,31742.92,2601.48,conventional,CincinnatiDayton,0.91
9404,7,2018-02-04,14635.63,82.78,5175.05,151.37,9226.43,9000.42,226.01,0.0,organic,RaleighGreensboro,2.25
9405,36,2016-04-17,1011265.53,171831.9,285967.94,27995.98,525469.71,59672.84,461184.45,4612.42,conventional,Denver,0.78
9406,18,2015-08-23,372525.3,218751.04,70677.18,63.85,83033.23,58853.12,24165.63,14.48,conventional,MiamiFtLauderdale,1.24
