"No.","Time","Source","Destination","Protocol","Length","Info"
"13336","3017.342749","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x495d No such name A d33d36N2W2IDE.tentopspot.net SOA a.gtld-servers.net"
"13337","3017.400799","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb93b No such name A d33d51N5WG64R.tentopspot.net SOA a.gtld-servers.net"
"13338","3017.703837","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x81e8 No such name A d33d12AONUXII.tentopspot.net SOA a.gtld-servers.net"
"13339","3018.014522","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5cbc No such name A d33d24DBNVSXI.tentopspot.net SOA a.gtld-servers.net"
"13340","3018.418935","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0f9a No such name A d33d37LBAMNXW.tentopspot.net SOA a.gtld-servers.net"
"13341","3018.475027","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1505 No such name A d33d08443FMN2.tentopspot.net SOA a.gtld-servers.net"
"13342","3018.830930","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbc60 No such name A d33d18GK5DVOI.tentopspot.net SOA a.gtld-servers.net"
"13343","3019.139338","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x421d No such name A d33d38QGCZDJO.tentopspot.net SOA a.gtld-servers.net"
"13344","3019.446152","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x59a0 No such name A d33d04BUXGY3J.tentopspot.net SOA a.gtld-servers.net"
"13345","3019.506388","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe12b No such name A d33d43NZTSAZL.tentopspot.net SOA a.gtld-servers.net"
"13346","3019.854520","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x884a No such name A d33d02MNF2C4I.tentopspot.net SOA a.gtld-servers.net"
"13347","3019.922152","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x809c No such name A d33d02DNMFSWG.tentopspot.net SOA a.gtld-servers.net"
"13348","3019.978903","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1339 No such name A d33d60ZLOMFZS.tentopspot.net SOA a.gtld-servers.net"
"13349","3020.281910","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbc31 No such name A d33d33A5TPNR2.tentopspot.net SOA a.gtld-servers.net"
"13350","3020.340674","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xfb8e No such name A d33d10XI4DBOQ.tentopspot.net SOA a.gtld-servers.net"
"13351","3020.672315","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x12e2 No such name A d33d02QGG33OM.tentopspot.net SOA a.gtld-servers.net"
"13352","3020.982038","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcaf0 No such name A d33d37RUW2ZLO.tentopspot.net SOA a.gtld-servers.net"
"13353","3021.290141","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4d4a No such name A d33d54OR2W2ID.tentopspot.net SOA a.gtld-servers.net"
"13354","3021.596850","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbddd No such name A d33d52FM5SXG5.tentopspot.net SOA a.gtld-servers.net"
"13355","3021.866994","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x649a No such name A d33d56DBOMXCA.tentopspot.net SOA a.gtld-servers.net"
"13356","3022.211816","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa5b2 No such name A d33d37ZLUNFQW.tentopspot.net SOA a.gtld-servers.net"
"13357","3022.272505","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x21ac No such name A d33d212IDBEBY.tentopspot.net SOA a.gtld-servers.net"
"13358","3022.619607","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3f6b No such name A d33d61XKYLNEB.tentopspot.net SOA a.gtld-servers.net"
"13359","3022.887925","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5e8a No such name A d33d12SXKIDON.tentopspot.net SOA a.gtld-servers.net"
"13360","3023.111904","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb12b No such name A d33d09FZWSIDF.tentopspot.net SOA a.gtld-servers.net"
"13361","3023.169919","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd80c No such name A d33d35OVUXG3L.tentopspot.net SOA a.gtld-servers.net"
"13362","3023.441284","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf645 No such name A d33d07PMQQGMY.tentopspot.net SOA a.gtld-servers.net"
"13363","3023.455768","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xc6cf No such name A d33d45LVMNUWE.tentopspot.net SOA a.gtld-servers.net"
"13364","3023.749165","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3a72 No such name A d33d165LTEBQW.tentopspot.net SOA a.gtld-servers.net"
"13365","3024.052183","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4f2a No such name A d33d37GIDBEBX.tentopspot.net SOA a.gtld-servers.net"
"13366","3024.359401","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa9af No such name A d33d14HK3TDFY.tentopspot.net SOA a.gtld-servers.net"
"13367","3024.404793","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x83a7 No such name A d33d25QGK5DJM.tentopspot.net SOA a.gtld-servers.net"
"13368","3024.468186","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x79ec No such name A d33d03FWSA43J.tentopspot.net SOA a.gtld-servers.net"
"13369","3024.900980","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x47fc No such name A d33d19OQQGC3L.tentopspot.net SOA a.gtld-servers.net"
"13370","3025.586652","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x69ca No such name A d33d07FOQQGK6.tentopspot.net SOA a.gtld-servers.net"
"13371","3025.902510","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd7c0 No such name A d33d39BAMV2SA.tentopspot.net SOA a.gtld-servers.net"
"13372","3026.205714","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe1ae No such name A d33d193DJM52W.tentopspot.net SOA a.gtld-servers.net"
"13373","3026.495264","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa799 No such name A d33d16YYJAM5Z.tentopspot.net SOA a.gtld-servers.net"
"13374","3026.820126","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xab06 No such name A d33d34GC5TJMR.tentopspot.net SOA a.gtld-servers.net"
"13375","3027.124071","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa57c No such name A d33d42QSA4DVN.tentopspot.net SOA a.gtld-servers.net"
"13376","3027.430588","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x616b No such name A d33d49R3GS3TB.tentopspot.net SOA a.gtld-servers.net"
"13377","3027.484980","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe633 No such name A d33d46OIQGKZ3.tentopspot.net SOA a.gtld-servers.net"
"13378","3027.539646","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x08a9 No such name A d33d30FOQQGCY.tentopspot.net SOA a.gtld-servers.net"
"13379","3027.848871","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0acb No such name A d33d01ZAOVZG4.tentopspot.net SOA a.gtld-servers.net"
"13380","3027.905413","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x29e7 No such name A d33d15YJOEBWG.tentopspot.net SOA a.gtld-servers.net"
"13381","3028.274899","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1ab4 No such name A d33d3564TFNUQ.tentopspot.net SOA a.gtld-servers.net"
"13382","3028.560428","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf22d No such name A d33d41GS4DTOV.tentopspot.net SOA a.gtld-servers.net"
"13383","3028.867195","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2763 No such name A d33d18WSAZDPN.tentopspot.net SOA a.gtld-servers.net"
"13384","3029.172405","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xdfb3 No such name A d33d32RXXEIDT.tentopspot.net SOA a.gtld-servers.net"
"13385","3029.228708","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x26d4 No such name A d33d26NF2CAYL.tentopspot.net SOA a.gtld-servers.net"
"13386","3029.282641","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xbf13 No such name A d33d35NMV2CYI.tentopspot.net SOA a.gtld-servers.net"
"13387","3029.585037","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x532d No such name A d33d43DDN5XHG.tentopspot.net SOA a.gtld-servers.net"
"13388","3029.891328","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3101 No such name A d33d03ZLDORSX.tentopspot.net SOA a.gtld-servers.net"
"13389","3030.198968","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9ce8 No such name A d33d49I5LSEBQ.tentopspot.net SOA a.gtld-servers.net"
"13390","3030.256953","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa0d5 No such name A d33d46WI2LQNF.tentopspot.net SOA a.gtld-servers.net"
"13391","3030.510294","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x6d20 No such name A d33d63ZWG2LOM.tentopspot.net SOA a.gtld-servers.net"
"13392","3030.813469","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf22b No such name A d33d194QGK3DJ.tentopspot.net SOA a.gtld-servers.net"
"13393","3031.487870","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x97c3 No such name A d33d28OQXCA3L.tentopspot.net SOA a.gtld-servers.net"
"13394","3031.735338","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4fe1 No such name A d33d32BMVRWK3.tentopspot.net SOA a.gtld-servers.net"
"13395","3031.788116","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2f0a No such name A d33d28TBOMQHM.tentopspot.net SOA a.gtld-servers.net"
"13396","3031.841680","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x76ac No such name A d33d4733MOV2H.tentopspot.net SOA a.gtld-servers.net"
"13397","3031.892461","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1a5c No such name A d33d27AYLUEBR.tentopspot.net SOA a.gtld-servers.net"
"13398","3032.245540","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7b3b No such name A d33d51W63TENF.tentopspot.net SOA a.gtld-servers.net"
"13399","3032.553949","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x4faa No such name A d33d55WWK3TUO.tentopspot.net SOA a.gtld-servers.net"
"13400","3032.610860","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb7d5 No such name A d33d03VWSAZLH.tentopspot.net SOA a.gtld-servers.net"
"13401","3032.672403","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xb2cb No such name A d33d22MVZXIYL.tentopspot.net SOA a.gtld-servers.net"
"13402","3032.725519","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xf956 No such name A d33d31TFYQG2Y.tentopspot.net SOA a.gtld-servers.net"
"13403","3033.087302","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x3a41 No such name A d33d44LFMNSW4.tentopspot.net SOA a.gtld-servers.net"
"13404","3033.373262","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x45c1 No such name A d33d28YLTEB3G.tentopspot.net SOA a.gtld-servers.net"
"13405","3033.433415","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xa630 No such name A d33d6163DVORY.tentopspot.net SOA a.gtld-servers.net"
"13406","3033.679171","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe290 No such name A d33d06GC5BAMN.tentopspot.net SOA a.gtld-servers.net"
"13407","3033.987221","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1f8c No such name A d33d02XW4ZDJN.tentopspot.net SOA a.gtld-servers.net"
"13408","3034.046675","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x090f No such name A d33d07VSW45DV.tentopspot.net SOA a.gtld-servers.net"
"13409","3034.396566","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xba95 No such name A d33d35NUQGKZ3.tentopspot.net SOA a.gtld-servers.net"
"13410","3034.453140","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x19af No such name A d33d44FON2GC4.tentopspot.net SOA a.gtld-servers.net"
"13411","3034.519352","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x09fe No such name A d33d21ZOEBWWC.tentopspot.net SOA a.gtld-servers.net"
"13412","3034.803826","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x0fa7 No such name A d33d02ZLDMVXG.tentopspot.net SOA a.gtld-servers.net"
"13413","3034.860764","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x8e2e No such name A d33d45C4ZAOZX.tentopspot.net SOA a.gtld-servers.net"
"13414","3034.915108","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd369 No such name A d33d05WY5LUOB.tentopspot.net SOA a.gtld-servers.net"
"13415","3034.970056","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xed84 No such name A d33d41QXIIDDN.tentopspot.net SOA a.gtld-servers.net"
"13416","3035.316078","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe72c No such name A d33d385XGI2LN.tentopspot.net SOA a.gtld-servers.net"
"13417","3035.728114","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x319a No such name A d33d50MVXHI5L.tentopspot.net SOA a.gtld-servers.net"
"13418","3036.035069","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x076c No such name A d33d10NEBSWOZ.tentopspot.net SOA a.gtld-servers.net"
"13419","3036.343284","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2db7 No such name A d33d09LTORQXG.tentopspot.net SOA a.gtld-servers.net"
"13420","3036.648362","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7680 No such name A d33d26LRANRXX.tentopspot.net SOA a.gtld-servers.net"
"13421","3036.708610","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x1ea5 No such name A d33d44EZLNEBU.tentopspot.net SOA a.gtld-servers.net"
"13422","3036.768860","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xef11 No such name A d33d57XA43VNU.tentopspot.net SOA a.gtld-servers.net"
"13423","3036.819736","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x19c2 No such name A d33d13QGI33MN.tentopspot.net SOA a.gtld-servers.net"
"13424","3036.871172","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x88a7 No such name A d33d425ZCA43J.tentopspot.net SOA a.gtld-servers.net"
"13425","3036.926104","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd68d No such name A d33d02OQQGC3L.tentopspot.net SOA a.gtld-servers.net"
"13426","3036.943423","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe540 No such name A d33d58FOQWCAQ.tentopspot.net SOA a.gtld-servers.net"
"13427","3037.266410","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2d72 No such name A d33d07KCINCEK.tentopspot.net SOA a.gtld-servers.net"
"13428","3037.573202","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xcef9 No such name A d33d19RSHJBEU.tentopspot.net SOA a.gtld-servers.net"
"13429","3037.589428","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9f5a No such name A d33d13US2MJVH.tentopspot.net SOA a.gtld-servers.net"
"13430","3037.878397","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x210d No such name A d33d25E6UCRKJ.tentopspot.net SOA a.gtld-servers.net"
"13431","3038.186328","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x7bbd No such name A d33d34JVIVKWK.tentopspot.net SOA a.gtld-servers.net"
"13432","3038.245927","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x5000 No such name A d33d495MFSWRQ.tentopspot.net SOA a.gtld-servers.net"
"13433","3038.596478","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9b2d No such name A d33d08GEZDGNB.tentopspot.net SOA a.gtld-servers.net"
"13434","3038.902622","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x2d96 No such name A d33d44VGY3TQO.tentopspot.net SOA a.gtld-servers.net"
"13435","3039.209789","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x24de No such name A d33d37LBMJRWI.tentopspot.net SOA a.gtld-servers.net"
"13436","3039.266644","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x452b No such name A d33d12ZLGM5UG.tentopspot.net SOA a.gtld-servers.net"
"13437","3039.328835","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xe450 No such name A d33d31S2TLNRW.tentopspot.net SOA a.gtld-servers.net"
"13438","3039.621505","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0x9c10 No such name A d33d11W433QOF.tentopspot.net SOA a.gtld-servers.net"
"13439","3039.679274","192.168.93.1","192.168.93.4","DNS","161","Standard query response 0xd351 No such name A d33d33ZHG5DVO.tentopspot.net SOA a.gtld-servers.net"
